edad,sexo_bin,indigena_bin,idioma_originario,lee_escribe_bin,hacinamiento,indice_servicios,piso_adecuado,pared_adecuada,internet_bin,log_alquiler,log_ingreso_pc,jefe_anios_estudio,jefe_edad,jefe_sexo,trabajo_bin,area_nombre_Urbana,depto_nombre_Chuquisaca,depto_nombre_Cochabamba,depto_nombre_La Paz,depto_nombre_Oruro,depto_nombre_Pando,depto_nombre_Potosí,depto_nombre_Santa Cruz,depto_nombre_Tarija,asistencia_real,pred_lr,proba_lr,pred_rf,proba_rf
10.0,0,0,1,1,4.0,3,1,1,0,6.2166061010848646,0.0,17.0,31.0,1.0,0,True,False,False,False,False,False,False,False,True,0,1,0.5110602625407944,0,0.4668422099748334
8.0,1,0,1,1,4.0,2,1,1,0,6.2166061010848646,6.90875477931522,7.0,29.0,2.0,0,True,False,True,False,False,False,False,False,False,1,0,0.46285637039015254,1,0.5260091441392392
12.0,0,1,1,1,3.0,3,1,1,1,5.303304908059076,0.0,12.0,44.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.8277794771181453,1,0.808539424287061
5.0,0,0,1,0,2.5,3,1,1,1,6.2166061010848646,3.713572066704308,14.0,40.0,1.0,0,True,False,False,False,False,False,False,False,True,0,0,0.3449200104787407,0,0.34479360924292235
14.0,0,0,1,1,1.0,2,1,1,0,4.394449154672439,6.973230860941048,4.0,44.0,1.0,0,False,False,False,False,False,False,True,False,False,1,1,0.5005621546309615,1,0.5617306090355378
7.0,0,0,1,1,1.3333333333333333,2,0,0,1,5.303304908059076,9.741027444837728,9.0,42.0,1.0,0,False,False,False,True,False,False,False,False,False,1,1,0.6803076802649181,1,0.5866424477586976
16.0,1,0,1,1,3.0,3,0,1,0,6.2166061010848646,3.5361166995615263,11.0,41.0,2.0,0,True,False,False,False,True,False,False,False,False,0,0,0.3867311016094599,0,0.4007897168189216
9.0,0,0,1,1,1.3333333333333333,3,1,1,1,7.741099090035366,7.026426808699636,17.0,45.0,2.0,0,True,False,True,False,False,False,False,False,False,0,0,0.43169284944356806,0,0.4173877588758538
14.0,1,0,1,1,2.0,2,1,1,1,6.90875477931522,2.8716796248840124,5.0,70.0,1.0,1,True,False,False,False,False,False,False,False,False,1,0,0.24798778460038842,0,0.40794295688092275
17.0,1,0,1,1,1.6666666666666667,3,1,1,1,6.90875477931522,8.006700845440367,12.0,52.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7379454049147814,1,0.767658334095893
16.0,1,0,1,1,1.25,3,1,1,0,6.2166061010848646,5.993961427306569,10.0,56.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.8113909081226066,1,0.7202790040771423
5.0,1,0,1,1,1.1666666666666667,3,1,1,1,6.2166061010848646,5.448582958163724,8.0,46.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.4365389219766401,0,0.3825734291017418
7.0,1,0,1,1,0.6666666666666666,3,1,1,1,6.55250788703459,0.0,17.0,39.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7636630702540759,1,0.8079718619967088
15.0,0,0,1,1,2.0,3,1,1,1,5.707110264748875,5.170483995038151,12.0,38.0,1.0,0,True,False,False,True,False,False,False,False,False,0,1,0.7624413100321281,1,0.7810479922805011
10.0,0,0,1,1,3.0,3,1,1,1,6.55250788703459,4.330733340286331,12.0,39.0,1.0,0,True,False,False,False,False,False,True,False,False,1,0,0.4919425932304291,0,0.4307465313351344
9.0,1,0,1,1,2.5,2,1,1,1,6.2166061010848646,8.294299608857235,7.0,42.0,1.0,0,False,False,False,False,False,False,True,False,False,0,0,0.38343044019255834,0,0.30440060539650227
6.0,1,0,1,1,1.0,3,1,1,1,6.2166061010848646,6.398594934535208,17.0,32.0,1.0,0,True,False,False,False,True,False,False,False,False,0,0,0.3469968609543551,0,0.3983730860815056
11.0,0,1,1,1,2.0,3,1,1,0,6.2166061010848646,5.812138499293826,2.0,41.0,1.0,0,True,False,False,False,False,False,True,False,False,1,1,0.6398405389590712,1,0.6136886807988845
13.0,1,0,1,1,1.3333333333333333,3,1,1,1,6.85751406254539,7.313886831633462,5.0,40.0,1.0,0,True,False,False,False,False,False,False,False,True,0,0,0.36879067869989396,0,0.39777322095463946
7.0,1,1,1,1,3.0,3,1,1,1,6.2166061010848646,3.3596034843633182,1.0,40.0,1.0,0,True,False,False,False,False,False,True,False,False,0,1,0.5507079228292406,0,0.4828464910643666
18.0,0,0,1,1,1.6666666666666667,2,1,1,0,4.2626798770413155,8.556606193773073,2.0,51.0,2.0,1,False,False,False,False,True,False,False,False,False,0,0,0.23819485189024847,0,0.1953296304324567
14.0,0,0,1,1,1.0,2,1,1,1,5.993961427306569,8.853808274977197,12.0,44.0,1.0,0,True,False,True,False,False,False,False,False,False,1,0,0.3762169272951543,0,0.36272164808627144
7.0,1,1,1,1,2.0,2,1,1,1,2.3978952727983707,8.46611040118692,7.0,34.0,1.0,0,False,False,False,False,False,True,False,False,False,0,1,0.6073013323963036,0,0.44463597914369424
5.0,0,0,1,0,2.0,2,0,1,0,4.110873864173311,4.61512051684126,4.0,43.0,1.0,0,False,True,False,False,False,False,False,False,False,0,0,0.2229173652590414,0,0.3269737415126409
5.0,1,0,1,0,6.0,3,1,1,0,6.2166061010848646,7.824445930877619,12.0,31.0,1.0,0,False,False,False,False,False,False,False,False,False,1,0,0.42960190668427545,1,0.5072050657770515
10.0,0,0,1,1,2.0,2,1,1,1,5.5254529391317835,5.707110264748875,12.0,28.0,1.0,0,True,False,True,False,False,False,False,False,False,1,0,0.3884417821854384,0,0.3957404867942469
18.0,1,0,1,1,1.25,2,1,1,1,6.398594934535208,6.267200548541362,12.0,45.0,1.0,0,True,False,True,False,False,False,False,False,False,1,0,0.35713800744498436,0,0.4559293375512219
7.0,0,0,1,1,1.6666666666666667,3,0,1,1,5.017279836814924,6.398594934535208,12.0,34.0,1.0,0,True,False,False,False,True,False,False,False,False,0,0,0.32898564763278165,0,0.358890799364412
13.0,0,0,1,1,2.0,3,1,1,1,7.313886831633462,0.0,17.0,47.0,1.0,0,True,False,False,False,False,False,False,True,False,0,1,0.5018784555255272,0,0.48138346456526576
17.0,0,0,1,1,2.0,2,1,0,1,6.2166061010848646,0.0,12.0,17.0,2.0,0,False,False,False,False,False,True,False,False,False,0,1,0.5295388498676322,0,0.4867280021691889
11.0,1,0,1,1,1.6666666666666667,3,1,1,0,6.2166061010848646,7.601402334583733,9.0,29.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.8053163773515851,1,0.7863115395103548
11.0,0,1,1,1,2.0,2,1,1,0,4.61512051684126,8.268988209506656,8.0,47.0,2.0,1,False,False,False,False,True,False,False,False,False,0,0,0.3008042030707814,0,0.2272252029036585
11.0,1,0,1,1,2.5,2,0,0,1,6.68586094706836,5.707110264748875,11.0,39.0,1.0,0,False,False,False,False,False,True,False,False,False,1,0,0.46762842880361616,1,0.6143631090963017
7.0,0,0,1,1,2.0,3,1,1,1,7.313886831633462,7.313886831633462,19.0,38.0,1.0,0,True,False,False,False,False,False,False,False,False,0,0,0.44308470572007336,0,0.46029008587353537
14.0,1,1,1,1,2.5,2,1,1,1,4.61512051684126,8.259716961021523,12.0,47.0,1.0,1,False,False,False,True,False,False,False,False,False,1,1,0.6135327306941976,1,0.6983930256737232
11.0,0,0,1,1,2.3333333333333335,3,1,1,0,5.303304908059076,4.968820743663249,12.0,59.0,1.0,0,False,False,False,False,False,True,False,False,False,1,1,0.6771090228326685,1,0.5816446276208169
16.0,1,0,1,1,1.6666666666666667,3,1,1,1,6.2166061010848646,7.6783263565068856,12.0,40.0,1.0,1,True,False,False,False,False,False,False,True,False,1,0,0.3247559084484345,0,0.4020617526980258
18.0,0,1,1,1,2.5,3,1,1,1,6.2166061010848646,3.9318256327243257,7.0,46.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.8075456053813487,1,0.7093996384682951
9.0,0,0,1,1,1.0,3,1,1,0,7.601402334583733,9.059633754551479,12.0,40.0,1.0,0,True,False,False,False,True,False,False,False,False,1,0,0.4208033783045068,0,0.41355845908863154
9.0,0,0,1,1,1.6666666666666667,2,1,1,1,6.2166061010848646,5.303304908059076,17.0,40.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.3908393252927673,0,0.4186062045985245
16.0,0,0,1,1,3.0,3,1,1,1,6.2166061010848646,0.0,0.0,44.0,1.0,1,True,True,False,False,False,False,False,False,False,0,0,0.18096891413549043,0,0.36427656875996817
18.0,0,0,1,1,3.0,3,1,1,1,6.2166061010848646,8.160803920954665,12.0,38.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.4871235984614812,1,0.511139475032668
10.0,0,0,1,1,2.0,2,1,1,1,6.2166061010848646,0.0,8.0,29.0,1.0,0,True,False,True,False,False,False,False,False,False,1,0,0.3877862675038707,0,0.3920087693796481
17.0,1,0,1,1,1.5,3,1,1,1,6.2166061010848646,3.816490578706582,3.0,72.0,2.0,0,True,False,False,True,False,False,False,False,False,0,1,0.7581235977946953,1,0.6143771118238235
17.0,1,1,1,1,2.5,3,1,1,1,6.2166061010848646,0.0,14.0,49.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.8054709295288847,1,0.7954755774457871
14.0,0,0,1,1,1.0,3,1,1,1,6.68586094706836,0.0,18.0,46.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.4465860438781891,0,0.4007752057045464
13.0,1,0,1,1,1.25,3,1,1,1,6.398594934535208,7.601402334583733,15.0,44.0,1.0,0,False,True,False,False,False,False,False,False,False,1,0,0.25063178137160586,0,0.38830376931332145
16.0,0,0,1,1,1.3333333333333333,3,1,1,0,6.68586094706836,3.6506582412937387,2.0,50.0,1.0,0,True,True,False,False,False,False,False,False,False,1,0,0.360733459423072,0,0.47110335630825373
18.0,1,0,1,1,1.0,3,1,1,1,6.2166061010848646,6.836259277277067,12.0,51.0,1.0,0,True,False,False,False,False,False,False,False,True,0,0,0.3796034668794869,0,0.3155834003959517
8.0,1,0,1,1,1.0,3,1,1,1,6.90875477931522,4.836281906951478,17.0,38.0,1.0,0,True,True,False,False,False,False,False,False,False,1,0,0.27815616077974786,0,0.30903854497042804
19.0,0,0,1,1,1.5,3,1,1,1,7.170888478512505,5.456744603142555,11.0,52.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.4804053045696758,1,0.5364519680216514
7.0,1,0,1,1,1.0,3,1,1,1,7.313886831633462,5.589742425278652,12.0,52.0,1.0,0,True,True,False,False,False,False,False,False,False,0,0,0.2776202819643435,0,0.25527038544782577
14.0,0,0,1,1,2.0,3,1,1,1,6.398594934535208,0.0,6.0,34.0,1.0,0,True,False,False,False,False,False,False,True,False,0,0,0.49731723489232116,0,0.4433039530144318
19.0,0,0,1,1,1.0,3,1,1,1,6.2166061010848646,0.0,12.0,19.0,2.0,0,True,False,True,False,False,False,False,False,False,0,0,0.4294839948388862,0,0.4244278049065729
13.0,1,0,1,1,2.25,2,0,1,0,4.394449154672439,7.846416145383313,4.0,47.0,1.0,0,False,False,False,False,True,False,False,False,False,0,0,0.31567614266132726,0,0.2293682295215051
6.0,1,0,1,0,1.25,3,0,0,1,5.993961427306569,0.0,0.0,41.0,1.0,0,True,False,False,False,False,False,False,False,False,1,0,0.35290329051216063,1,0.5015215162623818
9.0,1,0,1,1,1.6666666666666667,3,1,1,1,6.2166061010848646,4.394449154672439,17.0,35.0,1.0,0,True,False,False,False,False,False,False,False,False,0,0,0.441412471097582,0,0.44427980063111056
14.0,0,0,1,1,1.3333333333333333,3,1,1,1,5.707110264748875,0.0,12.0,34.0,1.0,0,True,False,False,False,True,False,False,False,False,0,0,0.36453067168459713,0,0.48836675291281556
6.0,1,0,1,0,2.3333333333333335,2,1,1,1,6.2166061010848646,8.488411515705064,1.0,53.0,1.0,0,False,False,True,False,False,False,False,False,False,0,0,0.27722079540462463,0,0.28054802985148486
15.0,0,0,1,1,2.3333333333333335,2,1,1,1,4.394449154672439,5.484796933490655,6.0,39.0,1.0,0,False,False,True,False,False,False,False,False,False,1,0,0.36878865299084235,0,0.36608205919782044
15.0,0,0,1,1,1.0,2,1,1,1,5.993961427306569,6.90875477931522,14.0,44.0,1.0,0,False,False,False,False,False,False,False,False,True,0,0,0.3150057333089619,0,0.3412948976748143
9.0,0,0,1,1,2.0,2,1,1,0,5.017279836814924,6.2166061010848646,3.0,45.0,1.0,0,False,False,False,False,False,False,False,False,True,1,0,0.41852069466981817,1,0.5210663057390462
13.0,1,0,1,1,1.0,3,1,1,1,8.294299608857235,7.719129840906732,12.0,50.0,1.0,0,True,False,False,False,False,False,False,False,True,0,0,0.3589789523172082,0,0.33779745992245025
17.0,1,0,1,1,1.0,2,1,1,1,6.2166061010848646,4.330733340286331,17.0,43.0,1.0,1,True,False,True,False,False,False,False,False,False,0,0,0.23560976394796393,0,0.3780352184355653
17.0,0,1,1,1,1.0,3,1,1,0,6.2166061010848646,6.341534391994578,5.0,41.0,2.0,1,True,False,False,True,False,False,False,False,False,0,1,0.7548961465675614,1,0.6433464559305695
13.0,1,0,1,1,1.3333333333333333,3,1,1,1,6.2166061010848646,7.824445930877619,19.0,40.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.4823837174070192,0,0.4919937096938689
12.0,1,0,1,1,1.0,3,1,1,1,7.601402334583733,6.621405651764134,12.0,32.0,2.0,0,True,False,False,False,False,False,False,True,False,0,0,0.4615408888977474,0,0.46047561562893813
14.0,0,0,1,1,1.3333333333333333,3,1,1,1,6.2166061010848646,5.786897381366708,5.0,35.0,1.0,0,True,False,False,False,False,False,False,False,True,1,0,0.3892366837352822,0,0.4053143964322675
17.0,0,0,1,1,1.25,3,1,1,1,5.993961427306569,8.188966863648876,14.0,33.0,1.0,0,False,False,False,False,False,True,False,False,False,0,1,0.5508422954481884,1,0.5229674787284269
5.0,0,0,1,1,0.8,3,1,1,1,7.0909098220799835,4.151039905898646,8.0,64.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7717434592575098,1,0.708065388906057
14.0,1,0,1,1,0.8,3,1,1,1,7.313886831633462,0.0,19.0,51.0,1.0,0,True,True,False,False,False,False,False,False,False,0,0,0.2798114291139727,0,0.20602606281395552
15.0,1,0,1,1,0.6666666666666666,3,1,1,1,7.824445930877619,3.9318256327243257,17.0,67.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.4182204631718037,0,0.39997188596496513
11.0,1,0,1,1,6.0,3,1,0,1,5.993961427306569,0.0,12.0,40.0,1.0,0,False,False,False,False,False,True,False,False,False,0,1,0.6074361692480568,1,0.535771310499167
7.0,0,1,1,1,0.8,3,1,1,1,6.2166061010848646,0.0,17.0,36.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.8180966139720658,1,0.8634480422011861
13.0,0,0,1,1,1.75,3,1,1,1,6.2166061010848646,2.7269186854065928,0.0,46.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.4981934715262658,1,0.501944656534644
15.0,0,0,1,1,3.0,3,1,1,1,6.2166061010848646,0.0,12.0,46.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7733827143392622,1,0.7360568248709265
8.0,0,0,1,1,0.8,2,1,1,1,7.496097345175956,6.2166061010848646,12.0,24.0,1.0,0,True,False,False,False,False,False,False,False,False,0,0,0.36738448749773817,0,0.3327027067491747
17.0,1,0,1,1,1.2,3,1,1,1,6.90875477931522,0.0,17.0,48.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.4253050674812929,0,0.39210790638912973
14.0,0,0,1,1,2.5,2,0,1,0,3.9318256327243257,7.0909098220799835,2.0,46.0,1.0,1,False,False,True,False,False,False,False,False,False,0,0,0.2751308241899646,0,0.26789276520289085
13.0,0,0,1,1,3.0,3,1,1,0,6.2166061010848646,2.172223275130802,8.0,53.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.8287036154305822,1,0.7209762492828214
12.0,0,0,1,1,1.5,3,1,1,1,7.824445930877619,9.285849742664492,12.0,38.0,2.0,0,True,False,False,False,False,False,False,True,False,0,0,0.47306218541250966,0,0.4539641556318763
17.0,1,0,1,1,1.0,2,1,1,1,5.017279836814924,9.210440366976517,3.0,67.0,2.0,1,False,False,False,False,True,False,False,False,False,0,0,0.16876159108653538,0,0.193456066905285
19.0,0,0,1,1,4.5,3,1,1,1,6.2166061010848646,0.0,15.0,46.0,1.0,0,True,False,False,False,False,False,True,False,False,0,1,0.5006152321324701,0,0.47726444899082543
7.0,0,1,1,1,2.0,3,1,1,1,5.303304908059076,0.0,17.0,30.0,1.0,0,True,False,False,True,False,False,False,False,False,0,1,0.8255269329430042,1,0.8275400873708461
17.0,0,0,1,1,2.0,3,1,1,1,6.2166061010848646,6.7266330027636645,12.0,39.0,1.0,0,True,False,False,False,False,False,False,True,False,0,0,0.48900122282193553,0,0.488699866917159
16.0,1,0,1,1,0.8,3,1,1,1,6.2166061010848646,0.0,12.0,42.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.751570442443461,1,0.7909610633534786
18.0,1,0,1,1,0.75,3,1,1,1,8.006700845440367,7.3679189879459,17.0,52.0,1.0,0,True,False,False,False,False,False,False,True,False,0,0,0.4543950475329982,0,0.49417952457854875
15.0,1,0,1,1,1.3333333333333333,3,1,1,1,6.398594934535208,9.210440366976517,1.0,61.0,1.0,1,False,False,False,False,False,False,False,False,True,0,0,0.22169408126371717,0,0.41554005022547114
13.0,0,1,1,1,0.6,3,1,1,0,5.5254529391317835,5.707110264748875,10.0,44.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.8626154521655173,1,0.801636984639648
5.0,0,0,1,0,3.0,3,1,1,0,6.2166061010848646,4.214593690373678,12.0,25.0,2.0,0,True,False,False,False,False,False,False,True,False,1,1,0.5251444443335098,0,0.4898276046654012
16.0,0,1,1,1,4.5,3,1,1,1,5.993961427306569,1.6945957207744073,7.0,44.0,1.0,0,True,False,False,False,False,False,True,False,False,0,1,0.5675221110445277,1,0.5405217466921792
17.0,0,0,1,1,1.6666666666666667,3,1,1,0,6.2166061010848646,0.0,16.0,51.0,1.0,0,True,False,False,False,False,False,False,False,False,1,1,0.550626477864634,1,0.5349096351460233
8.0,0,0,1,1,1.75,3,1,1,0,6.68586094706836,4.178773241838892,12.0,53.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.8270300967303273,1,0.6849020721364377
19.0,0,0,1,1,1.0,3,1,1,1,6.90875477931522,7.3783837129967145,12.0,51.0,1.0,0,True,False,False,False,False,False,False,False,False,0,0,0.42808649278039435,1,0.5080832534103726
17.0,0,1,1,1,1.5,2,1,1,0,5.303304908059076,6.7266330027636645,0.0,54.0,1.0,1,False,False,False,False,False,False,True,False,False,0,0,0.4020879537773142,0,0.42283225195071444
5.0,0,0,1,1,2.0,2,1,1,0,6.2166061010848646,7.601402334583733,17.0,28.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7895571187368876,1,0.7549372576699754
11.0,1,0,1,1,9.0,3,0,0,0,6.398594934535208,3.4692021107762128,12.0,53.0,1.0,0,False,False,False,False,False,False,False,False,False,0,1,0.5071934580623468,0,0.414813874532536
19.0,1,0,1,1,0.6,3,1,1,1,6.90875477931522,0.0,12.0,48.0,2.0,0,True,False,False,True,False,False,False,False,False,0,1,0.7463010961432718,1,0.6972386463331727
12.0,0,0,1,1,6.0,3,1,1,0,6.2166061010848646,0.0,7.0,42.0,2.0,0,True,False,False,False,False,False,False,True,False,1,1,0.6148942147567664,1,0.5221773103967646
17.0,0,0,1,1,1.2,3,1,1,0,6.2166061010848646,5.5254529391317835,0.0,72.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.8209721753158187,1,0.7004264810368761
19.0,0,0,1,1,1.75,3,1,1,0,6.2166061010848646,3.678107357132025,1.0,46.0,1.0,1,True,True,False,False,False,False,False,False,False,1,0,0.23133152450106378,0,0.39125750636289214
7.0,1,0,1,1,4.0,3,1,1,1,6.2166061010848646,3.6506582412937387,11.0,41.0,1.0,0,False,False,False,False,False,False,False,True,False,0,0,0.4722454382501798,1,0.5678133164427092
13.0,0,1,1,1,1.0,3,1,1,0,5.993961427306569,7.313886831633462,10.0,30.0,2.0,0,False,False,False,True,False,False,False,False,False,1,1,0.8383187709586865,1,0.6401887942347464
18.0,0,0,1,1,0.6666666666666666,3,1,1,1,5.860786223465865,0.0,17.0,55.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7742690307213523,1,0.7904315505532657
12.0,1,0,1,1,4.0,3,0,1,1,6.2166061010848646,5.929589143389895,9.0,42.0,1.0,0,True,False,False,False,True,False,False,False,False,0,0,0.30423204787833313,0,0.3272238985664837
16.0,0,0,1,1,1.0,3,1,1,0,6.2166061010848646,5.993961427306569,12.0,52.0,2.0,0,True,False,True,False,False,False,False,False,False,1,1,0.5330623969783417,1,0.5555115834339616
5.0,1,0,1,0,1.3333333333333333,3,1,1,1,6.2166061010848646,7.1316985104669115,12.0,26.0,1.0,0,True,False,False,False,False,True,False,False,False,0,1,0.5020501494599989,1,0.5440375049886202
13.0,0,0,1,1,1.6666666666666667,2,0,0,1,4.61512051684126,5.993961427306569,5.0,55.0,2.0,0,False,False,False,False,False,True,False,False,False,1,1,0.5135222114755109,0,0.4997281462875909
9.0,1,0,1,1,1.3333333333333333,2,1,1,1,6.68586094706836,5.929589143389895,12.0,32.0,2.0,0,True,False,False,False,False,False,False,False,False,0,0,0.37309567497657975,0,0.3256126393892467
19.0,1,0,1,1,3.0,3,1,0,0,6.2166061010848646,6.133398042996649,12.0,19.0,1.0,1,True,False,False,False,False,True,False,False,False,0,1,0.5254625752117137,0,0.30646151430715707
9.0,0,0,1,1,1.6666666666666667,3,1,1,1,6.2166061010848646,9.210440366976517,12.0,42.0,1.0,0,True,True,False,False,False,False,False,False,False,0,0,0.29026710745557954,0,0.2978093684456677
12.0,0,1,1,1,4.0,3,1,1,1,6.2166061010848646,4.61512051684126,12.0,34.0,1.0,0,True,False,False,True,False,False,False,False,False,0,1,0.810897373833761,1,0.7662577619724842
8.0,1,0,1,1,2.0,3,1,1,1,6.2166061010848646,0.0,15.0,33.0,1.0,0,True,False,False,False,False,False,False,True,False,0,1,0.5009660832158329,0,0.4311067257207592
9.0,1,0,1,1,2.5,3,1,0,0,6.68586094706836,8.216358332386156,2.0,38.0,1.0,0,True,False,False,False,False,False,False,False,False,0,1,0.5419417190379071,0,0.4895101247829187
15.0,1,0,1,1,0.75,3,1,1,1,7.601402334583733,7.313886831633462,19.0,58.0,2.0,0,True,False,True,False,False,False,False,False,False,0,0,0.41584286950749283,0,0.42899242936726323
13.0,1,1,1,1,3.3333333333333335,2,1,1,0,8.006700845440367,7.601402334583733,6.0,42.0,1.0,0,False,False,False,False,False,True,False,False,False,1,1,0.6213628464929187,1,0.594004416194554
5.0,0,0,1,0,1.3333333333333333,2,1,1,1,6.90875477931522,5.096812990337308,12.0,41.0,1.0,0,True,False,False,False,False,False,False,False,False,0,0,0.31963671873134636,0,0.36114750236224574
15.0,0,0,1,1,2.0,3,1,1,1,5.707110264748875,3.9318256327243257,12.0,33.0,1.0,0,True,False,False,False,False,False,False,True,False,1,1,0.5011541747180306,1,0.5330150653032593
16.0,0,0,1,1,4.5,3,1,0,0,6.2166061010848646,0.0,9.0,38.0,1.0,0,True,False,False,False,False,True,False,False,False,0,1,0.7128360783405107,0,0.4972808583110537
8.0,1,0,1,1,2.3333333333333335,2,0,0,0,6.2166061010848646,0.0,7.0,25.0,1.0,0,False,False,False,False,False,False,False,False,False,0,0,0.42151017539444524,0,0.4639223526292245
11.0,1,0,1,1,0.75,3,1,1,0,6.68586094706836,5.993961427306569,17.0,65.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.8178035617037662,1,0.7504395649385225
11.0,0,0,1,1,1.3333333333333333,3,1,1,1,6.2166061010848646,0.0,14.0,42.0,1.0,0,True,False,False,True,False,False,False,False,False,0,1,0.7705676700093137,1,0.8427205373267064
18.0,0,0,1,1,1.0,3,1,1,1,6.2166061010848646,6.775366090936392,12.0,72.0,2.0,0,True,False,False,False,False,True,False,False,False,1,1,0.6040524515472456,1,0.5869452360213079
19.0,0,0,1,1,1.0,3,1,1,1,6.2166061010848646,6.90875477931522,2.0,48.0,2.0,0,True,False,False,False,False,False,False,True,False,0,0,0.48491229966321564,1,0.5433474066917231
8.0,1,0,1,1,2.5,2,0,1,1,4.61512051684126,6.608000625296087,2.0,70.0,1.0,0,False,False,False,False,False,False,True,False,False,1,0,0.3743004860677628,0,0.46201435607426206
7.0,1,0,1,1,1.1666666666666667,3,1,1,1,5.860786223465865,5.190573059534934,12.0,35.0,2.0,0,True,False,False,False,False,False,True,False,False,0,0,0.486574003361185,0,0.4546082577250814
18.0,0,0,1,1,1.0,3,1,1,1,6.2166061010848646,6.55250788703459,12.0,64.0,2.0,1,True,False,False,False,False,False,False,True,False,0,0,0.3515208031366974,0,0.3455938085222629
17.0,0,0,1,1,1.6666666666666667,3,1,1,1,6.2166061010848646,4.709530201312334,15.0,40.0,1.0,0,True,False,False,True,False,False,False,False,False,0,1,0.7572161489865209,1,0.7864780254198281
19.0,0,1,1,1,1.5,2,1,1,1,6.2166061010848646,0.0,17.0,53.0,1.0,0,False,False,False,False,False,False,True,False,False,0,0,0.47473592258996744,0,0.47423751327075875
6.0,1,0,1,0,1.3333333333333333,3,1,1,1,6.2166061010848646,4.836281906951478,4.0,44.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.3566423656035057,0,0.3804820390205068
12.0,1,0,1,1,1.0,2,1,1,1,6.90875477931522,4.151039905898646,12.0,40.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.6987261532267082,1,0.7176381760154262
7.0,1,0,1,1,2.0,2,1,1,1,6.2166061010848646,7.601402334583733,5.0,30.0,1.0,0,False,False,False,False,False,False,False,False,True,0,0,0.30054544296736,0,0.33282248072474796
18.0,0,0,1,1,5.0,3,1,1,1,6.2166061010848646,0.0,0.0,40.0,2.0,0,True,False,False,False,False,False,True,False,False,0,0,0.4943463158989896,0,0.4532661313263611
7.0,0,0,1,1,0.6,3,1,1,1,8.131824785007195,8.006700845440367,18.0,36.0,2.0,0,True,False,False,False,False,False,False,True,False,1,0,0.47996230705937215,0,0.48352276731276517
7.0,1,0,1,1,1.3333333333333333,3,1,1,1,6.2166061010848646,0.0,12.0,40.0,1.0,0,True,False,False,False,False,False,False,True,False,0,1,0.5025068934153523,0,0.464009323869289
6.0,0,0,1,0,2.5,2,1,1,1,5.303304908059076,3.713572066704308,0.0,65.0,2.0,0,False,False,False,False,False,False,True,False,False,1,0,0.3593299442486995,0,0.4597604846893612
15.0,0,0,1,1,2.0,3,1,1,1,6.2166061010848646,6.803505257608338,12.0,35.0,2.0,0,True,False,False,False,False,False,False,False,False,1,0,0.4434480078763864,0,0.423511934272692
5.0,1,0,1,0,1.5,1,0,0,1,5.303304908059076,8.448414582687667,5.0,62.0,1.0,0,False,True,False,False,False,False,False,False,False,0,0,0.13613467876341503,0,0.20115761194918721
5.0,1,0,1,1,1.75,3,1,1,1,7.601402334583733,6.6678651402071685,12.0,37.0,2.0,0,True,False,False,False,False,False,False,True,False,1,0,0.47838298062890006,0,0.46581542996050573
10.0,0,1,1,1,4.0,2,0,1,0,6.2166061010848646,3.258096538021482,11.0,42.0,1.0,0,False,False,False,False,False,False,False,True,False,1,1,0.5348896716732359,0,0.49804404137564484
18.0,0,1,1,1,5.0,2,1,1,1,5.303304908059076,7.621195162809845,2.0,52.0,1.0,0,False,False,True,False,False,False,False,False,False,1,0,0.42709695713186235,0,0.4299551521374781
