folio,nro,depto,area,factor,upm,estrato,sexo,edad,parentesco,idioma_materno,indigena,lee_escribe,nivel_educ,se_matriculo,nivel_matricula,asiste_clases,en_vacaciones,anios_estudio,trabajo,categoria_ocup,ingreso_lab,salario_liq,asistencia_escolar,sexo_bin,indigena_bin,idioma_originario,lee_escribe_bin,trabajo_bin,depto_viv,area_viv,totper,mat_pared,mat_techo,mat_piso,procedencia_agua,tipo_banio,desague_banio,electricidad,combustible_cocina,n_cuartos,n_cuartos_dormir,internet,alquiler_estimado,hacinamiento,acceso_agua,acceso_electricidad,acceso_banio,indice_servicios,piso_adecuado,pared_adecuada,internet_bin,jefe_sexo,jefe_edad,jefe_nivel_educ,jefe_anios_estudio,jefe_categoria_ocup,jefe_ingreso_lab,ingreso_total_hogar,ingreso_percapita,log_ingreso_pc,log_alquiler,depto_nombre,area_nombre
611-000006-A-0201,4.0,6.0,1.0,284.5574841123936,611-000006-A,611,1.0,6.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,1.0,,,,,0,1,0,1,1,0,6.0,1.0,5.0,1.0,3.0,6.0,1.0,1.0,2.0,1.0,3.0,5.0,4.0,1.0,500.0,1.0,1,1,1,3,1,1,1,1.0,38.0,75.0,19.0,1.0,,0.0,0.0,0.0,6.2166061010848646,Tarija,Urbana
611-000006-A-0251,3.0,6.0,1.0,284.5574841123936,611-000006-A,611,1.0,17.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,11.0,1.0,6.0,,,0,1,0,1,1,1,6.0,1.0,5.0,1.0,3.0,6.0,1.0,1.0,2.0,1.0,3.0,4.0,3.0,1.0,1500.0,1.25,1,1,1,3,1,1,1,2.0,34.0,32.0,12.0,3.0,6000.0,10000.0,2000.0,7.601402334583733,7.313886831633462,Tarija,Urbana
611-000006-A-0251,4.0,6.0,1.0,284.5574841123936,611-000006-A,611,1.0,12.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,5.0,1.0,6.0,,,0,1,0,1,1,1,6.0,1.0,5.0,1.0,3.0,6.0,1.0,1.0,2.0,1.0,3.0,4.0,3.0,1.0,1500.0,1.25,1,1,1,3,1,1,1,2.0,34.0,32.0,12.0,3.0,6000.0,10000.0,2000.0,7.601402334583733,7.313886831633462,Tarija,Urbana
612-000103-A-0021,3.0,6.0,1.0,85.66502818451181,612-000103-A,612,2.0,10.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,3.0,2.0,,,,0,0,0,1,1,0,6.0,1.0,5.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,500.0,2.5,1,1,1,3,1,1,1,1.0,38.0,32.0,11.0,3.0,7000.0,7000.0,1400.0,7.244941546337007,6.2166061010848646,Tarija,Urbana
612-000103-A-0021,4.0,6.0,1.0,85.66502818451181,612-000103-A,612,2.0,8.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,1.0,2.0,,,,0,0,0,1,1,0,6.0,1.0,5.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,500.0,2.5,1,1,1,3,1,1,1,1.0,38.0,32.0,11.0,3.0,7000.0,7000.0,1400.0,7.244941546337007,6.2166061010848646,Tarija,Urbana
612-000103-A-0021,5.0,6.0,1.0,85.66502818451181,612-000103-A,612,2.0,5.0,3.0,6.0,2.0,2.0,13.0,1.0,13.0,4.0,,0.0,,,,,0,0,0,1,0,0,6.0,1.0,5.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,500.0,2.5,1,1,1,3,1,1,1,1.0,38.0,32.0,11.0,3.0,7000.0,7000.0,1400.0,7.244941546337007,6.2166061010848646,Tarija,Urbana
612-000103-A-0051,2.0,6.0,1.0,85.66502818451181,612-000103-A,612,2.0,11.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,3.0,2.0,,,,0,0,0,1,1,0,6.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,500.0,3.0,1,1,1,3,1,1,1,2.0,31.0,42.0,12.0,1.0,,0.0,0.0,0.0,6.2166061010848646,Tarija,Urbana
612-000103-A-0051,3.0,6.0,1.0,85.66502818451181,612-000103-A,612,2.0,7.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,1.0,2.0,,,,0,0,0,1,1,0,6.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,500.0,3.0,1,1,1,3,1,1,1,2.0,31.0,42.0,12.0,1.0,,0.0,0.0,0.0,6.2166061010848646,Tarija,Urbana
612-000103-A-0081,3.0,6.0,1.0,85.66502818451181,612-000103-A,612,1.0,18.0,3.0,6.0,2.0,1.0,42.0,1.0,72.0,1.0,,12.0,1.0,6.0,,,1,1,0,1,1,1,6.0,1.0,5.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,500.0,2.5,1,1,1,3,1,1,1,1.0,45.0,21.0,5.0,3.0,7000.0,7000.0,1400.0,7.244941546337007,6.2166061010848646,Tarija,Urbana
612-000103-A-0081,4.0,6.0,1.0,85.66502818451181,612-000103-A,612,2.0,11.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,4.0,2.0,,,,0,0,0,1,1,0,6.0,1.0,5.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,500.0,2.5,1,1,1,3,1,1,1,1.0,45.0,21.0,5.0,3.0,7000.0,7000.0,1400.0,7.244941546337007,6.2166061010848646,Tarija,Urbana
612-000103-A-0081,5.0,6.0,1.0,85.66502818451181,612-000103-A,612,2.0,7.0,3.0,6.0,2.0,1.0,13.0,1.0,41.0,4.0,,0.0,2.0,,,,0,0,0,1,1,0,6.0,1.0,5.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,500.0,2.5,1,1,1,3,1,1,1,1.0,45.0,21.0,5.0,3.0,7000.0,7000.0,1400.0,7.244941546337007,6.2166061010848646,Tarija,Urbana
612-000160-A-0011,4.0,6.0,1.0,132.98319509358123,612-000160-A,612,2.0,13.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,7.0,2.0,,,,0,0,0,1,1,0,6.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,1.0,1500.0,0.8,1,1,1,3,1,1,1,1.0,43.0,72.0,15.0,1.0,,0.0,0.0,0.0,7.313886831633462,Tarija,Urbana
612-000160-A-0031,3.0,6.0,1.0,132.98319509358123,612-000160-A,612,1.0,10.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,3.0,2.0,,,,0,1,0,1,1,0,6.0,1.0,4.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,500.0,2.0,1,1,1,3,1,1,1,1.0,35.0,73.0,16.0,3.0,5500.0,5500.0,1375.0,7.226936018493289,6.2166061010848646,Tarija,Urbana
612-000160-A-0091,3.0,6.0,1.0,132.98319509358123,612-000160-A,612,1.0,17.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,11.0,2.0,,,,0,1,0,1,1,0,6.0,1.0,5.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,1.0,700.0,1.0,1,1,1,3,1,1,1,1.0,48.0,73.0,17.0,1.0,,0.0,0.0,0.0,6.55250788703459,Tarija,Urbana
612-000160-A-0091,4.0,6.0,1.0,132.98319509358123,612-000160-A,612,1.0,14.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,8.0,2.0,,,,0,1,0,1,1,0,6.0,1.0,5.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,1.0,700.0,1.0,1,1,1,3,1,1,1,1.0,48.0,73.0,17.0,1.0,,0.0,0.0,0.0,6.55250788703459,Tarija,Urbana
612-000160-A-0091,5.0,6.0,1.0,132.98319509358123,612-000160-A,612,1.0,17.0,12.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,11.0,2.0,,,,0,1,0,1,1,0,6.0,1.0,5.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,1.0,700.0,1.0,1,1,1,3,1,1,1,1.0,48.0,73.0,17.0,1.0,,0.0,0.0,0.0,6.55250788703459,Tarija,Urbana
612-000160-A-0121,2.0,6.0,1.0,132.98319509358123,612-000160-A,612,1.0,17.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,10.0,2.0,,,,0,1,0,1,1,0,6.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,500.0,1.5,1,1,1,3,1,1,1,2.0,44.0,23.0,12.0,1.0,,0.0,0.0,0.0,6.2166061010848646,Tarija,Urbana
612-000160-A-0261,4.0,6.0,1.0,132.98319509358123,612-000160-A,612,2.0,14.0,6.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,7.0,2.0,,,,0,0,0,1,1,0,6.0,1.0,6.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,3500.0,1.5,1,1,1,3,1,1,1,2.0,56.0,22.0,6.0,3.0,250.0,250.0,41.666666666666664,3.7534179752515073,8.160803920954665,Tarija,Urbana
612-000160-A-0261,5.0,6.0,1.0,132.98319509358123,612-000160-A,612,1.0,12.0,6.0,6.0,2.0,1.0,41.0,1.0,42.0,4.0,,6.0,2.0,,,,0,1,0,1,1,0,6.0,1.0,6.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,3500.0,1.5,1,1,1,3,1,1,1,2.0,56.0,22.0,6.0,3.0,250.0,250.0,41.666666666666664,3.7534179752515073,8.160803920954665,Tarija,Urbana
612-000160-A-0261,6.0,6.0,1.0,132.98319509358123,612-000160-A,612,1.0,10.0,6.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,3.0,2.0,,,,0,1,0,1,1,0,6.0,1.0,6.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,3500.0,1.5,1,1,1,3,1,1,1,2.0,56.0,22.0,6.0,3.0,250.0,250.0,41.666666666666664,3.7534179752515073,8.160803920954665,Tarija,Urbana
612-000160-A-0291,3.0,6.0,1.0,132.98319509358123,612-000160-A,612,1.0,6.0,3.0,6.0,2.0,1.0,13.0,1.0,13.0,4.0,,0.0,,,,,0,1,0,1,1,0,6.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,500.0,1.0,1,1,1,3,1,1,1,1.0,41.0,73.0,17.0,3.0,3000.0,3000.0,1000.0,6.90875477931522,6.2166061010848646,Tarija,Urbana
612-000210-A-0011,3.0,6.0,1.0,167.6744633788633,612-000210-A,612,2.0,12.0,3.0,6.0,2.0,1.0,41.0,1.0,42.0,4.0,,6.0,2.0,,,,0,0,0,1,1,0,6.0,1.0,4.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,500.0,1.0,1,1,1,3,1,1,1,2.0,44.0,23.0,12.0,3.0,2600.0,2600.0,650.0,6.478509642208569,6.2166061010848646,Tarija,Urbana
612-000210-A-0011,4.0,6.0,1.0,167.6744633788633,612-000210-A,612,2.0,11.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,5.0,2.0,,,,0,0,0,1,1,0,6.0,1.0,4.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,500.0,1.0,1,1,1,3,1,1,1,2.0,44.0,23.0,12.0,3.0,2600.0,2600.0,650.0,6.478509642208569,6.2166061010848646,Tarija,Urbana
612-000210-A-0031,3.0,6.0,1.0,167.6744633788633,612-000210-A,612,2.0,15.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,8.0,2.0,,,,0,0,0,1,1,0,6.0,1.0,4.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,2000.0,1.0,1,1,1,3,1,1,1,1.0,45.0,73.0,17.0,1.0,,0.0,0.0,0.0,7.601402334583733,Tarija,Urbana
612-000210-A-0061,3.0,6.0,1.0,167.6744633788633,612-000210-A,612,1.0,15.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,8.0,2.0,,,,0,1,0,1,1,0,6.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,1500.0,1.0,1,1,1,3,1,1,1,1.0,50.0,75.0,19.0,1.0,,0.0,0.0,0.0,7.313886831633462,Tarija,Urbana
612-000210-A-0091,3.0,6.0,1.0,167.6744633788633,612-000210-A,612,1.0,15.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,7.0,2.0,,,,0,1,0,1,1,0,6.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,500.0,1.5,1,1,1,3,1,1,1,1.0,47.0,71.0,13.0,1.0,,0.0,0.0,0.0,6.2166061010848646,Tarija,Urbana
612-000210-A-0121,2.0,6.0,1.0,167.6744633788633,612-000210-A,612,1.0,17.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,10.0,2.0,,,,0,1,0,1,1,0,6.0,1.0,3.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,2000.0,1.0,1,1,1,3,1,1,1,2.0,40.0,72.0,15.0,3.0,250.0,250.0,83.33333333333333,4.43477720005941,7.601402334583733,Tarija,Urbana
612-000210-A-0121,3.0,6.0,1.0,167.6744633788633,612-000210-A,612,1.0,13.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,7.0,2.0,,,,0,1,0,1,1,0,6.0,1.0,3.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,2000.0,1.0,1,1,1,3,1,1,1,2.0,40.0,72.0,15.0,3.0,250.0,250.0,83.33333333333333,4.43477720005941,7.601402334583733,Tarija,Urbana
612-000210-A-0151,5.0,6.0,1.0,167.6744633788633,612-000210-A,612,1.0,9.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,3.0,2.0,,,,0,1,0,1,1,0,6.0,1.0,5.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,1500.0,1.25,1,1,1,3,1,1,1,1.0,50.0,73.0,17.0,3.0,280.0,510.0,102.0,4.634728988229636,7.313886831633462,Tarija,Urbana
612-000210-A-0201,2.0,6.0,1.0,167.6744633788633,612-000210-A,612,1.0,14.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,8.0,2.0,,,,0,1,0,1,1,0,6.0,1.0,4.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,1500.0,1.0,1,1,1,3,1,1,1,2.0,50.0,73.0,13.0,,,0.0,0.0,0.0,7.313886831633462,Tarija,Urbana
612-000210-A-0201,3.0,6.0,1.0,167.6744633788633,612-000210-A,612,1.0,9.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,3.0,2.0,,,,1,1,0,1,1,0,6.0,1.0,4.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,1500.0,1.0,1,1,1,3,1,1,1,2.0,50.0,73.0,13.0,,,0.0,0.0,0.0,7.313886831633462,Tarija,Urbana
612-000210-A-0261,4.0,6.0,1.0,167.6744633788633,612-000210-A,612,1.0,15.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,7.0,2.0,,,,0,1,0,1,1,0,6.0,1.0,4.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,500.0,2.0,1,1,1,3,1,1,1,2.0,54.0,23.0,12.0,3.0,200.0,200.0,50.0,3.9318256327243257,6.2166061010848646,Tarija,Urbana
612-000210-A-0321,5.0,6.0,1.0,167.6744633788633,612-000210-A,612,1.0,10.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,4.0,2.0,,,,0,1,0,1,1,0,6.0,1.0,5.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,2000.0,1.25,1,1,1,3,1,1,1,1.0,58.0,73.0,17.0,1.0,,0.0,0.0,0.0,7.601402334583733,Tarija,Urbana
612-000265-A-0061,3.0,6.0,1.0,189.04473812322823,612-000265-A,612,1.0,13.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,7.0,2.0,,,,1,1,0,1,1,0,6.0,1.0,4.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,500.0,1.3333333333333333,1,1,1,3,1,1,1,1.0,37.0,73.0,17.0,3.0,7500.0,14500.0,3625.0,8.195885391314796,6.2166061010848646,Tarija,Urbana
612-000265-A-0061,4.0,6.0,1.0,189.04473812322823,612-000265-A,612,1.0,5.0,3.0,6.0,2.0,1.0,13.0,1.0,13.0,1.0,,0.0,,,,,1,1,0,1,1,0,6.0,1.0,4.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,500.0,1.3333333333333333,1,1,1,3,1,1,1,1.0,37.0,73.0,17.0,3.0,7500.0,14500.0,3625.0,8.195885391314796,6.2166061010848646,Tarija,Urbana
612-000265-A-0081,3.0,6.0,1.0,189.04473812322823,612-000265-A,612,1.0,11.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,5.0,2.0,,,,1,1,0,1,1,0,6.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,500.0,1.3333333333333333,1,1,1,3,1,1,1,1.0,30.0,42.0,10.0,3.0,9000.0,9000.0,2250.0,7.719129840906732,6.2166061010848646,Tarija,Urbana
612-000265-A-0081,4.0,6.0,1.0,189.04473812322823,612-000265-A,612,2.0,7.0,3.0,6.0,2.0,1.0,13.0,1.0,41.0,1.0,,0.0,2.0,,,,1,0,0,1,1,0,6.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,500.0,1.3333333333333333,1,1,1,3,1,1,1,1.0,30.0,42.0,10.0,3.0,9000.0,9000.0,2250.0,7.719129840906732,6.2166061010848646,Tarija,Urbana
612-000265-A-0091,3.0,6.0,1.0,189.04473812322823,612-000265-A,612,2.0,14.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,8.0,2.0,,,,1,0,0,1,1,0,6.0,1.0,4.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,500.0,1.3333333333333333,1,1,1,3,1,1,1,1.0,32.0,32.0,9.0,4.0,24000.0,24000.0,6000.0,8.699681400989514,6.2166061010848646,Tarija,Urbana
612-000265-A-0091,4.0,6.0,1.0,189.04473812322823,612-000265-A,612,1.0,13.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,7.0,2.0,,,,1,1,0,1,1,0,6.0,1.0,4.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,500.0,1.3333333333333333,1,1,1,3,1,1,1,1.0,32.0,32.0,9.0,4.0,24000.0,24000.0,6000.0,8.699681400989514,6.2166061010848646,Tarija,Urbana
612-000265-A-0111,3.0,6.0,1.0,189.04473812322823,612-000265-A,612,2.0,6.0,3.0,6.0,2.0,2.0,13.0,1.0,13.0,1.0,,0.0,,,,,1,0,0,1,0,0,6.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,500.0,0.75,1,1,1,3,1,1,1,1.0,27.0,42.0,12.0,3.0,6000.0,14000.0,4666.666666666667,8.448414582687667,6.2166061010848646,Tarija,Urbana
612-000265-A-0121,3.0,6.0,1.0,189.04473812322823,612-000265-A,612,2.0,19.0,3.0,6.0,2.0,1.0,72.0,1.0,72.0,1.0,,13.0,1.0,1.0,,1200.0,1,0,0,1,1,1,6.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,500.0,3.0,1,1,1,3,1,1,1,2.0,42.0,21.0,5.0,8.0,,0.0,0.0,0.0,6.2166061010848646,Tarija,Urbana
612-000265-A-0141,2.0,6.0,1.0,189.04473812322823,612-000265-A,612,1.0,6.0,3.0,6.0,2.0,2.0,13.0,1.0,13.0,1.0,,0.0,,,,,1,1,0,1,0,0,6.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,500.0,2.0,1,1,1,3,1,1,1,2.0,40.0,73.0,15.0,1.0,,0.0,0.0,0.0,6.2166061010848646,Tarija,Urbana
612-000313-A-0011,3.0,6.0,1.0,88.22087779083985,612-000313-A,612,2.0,12.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,5.0,2.0,,,,1,0,0,1,1,0,6.0,1.0,4.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,500.0,1.0,1,1,1,3,1,1,1,1.0,36.0,31.0,7.0,3.0,800.0,800.0,200.0,5.303304908059076,6.2166061010848646,Tarija,Urbana
612-000313-A-0011,4.0,6.0,1.0,88.22087779083985,612-000313-A,612,2.0,9.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,3.0,2.0,,,,1,0,0,1,1,0,6.0,1.0,4.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,500.0,1.0,1,1,1,3,1,1,1,1.0,36.0,31.0,7.0,3.0,800.0,800.0,200.0,5.303304908059076,6.2166061010848646,Tarija,Urbana
612-000313-A-0021,5.0,6.0,1.0,88.22087779083985,612-000313-A,612,2.0,7.0,6.0,6.0,2.0,1.0,13.0,1.0,41.0,1.0,,0.0,2.0,,,,1,0,0,1,1,0,6.0,1.0,5.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,1.0,500.0,1.0,1,1,1,3,1,1,1,1.0,65.0,21.0,5.0,1.0,,15000.0,3000.0,8.006700845440367,6.2166061010848646,Tarija,Urbana
612-000313-A-0031,5.0,6.0,1.0,88.22087779083985,612-000313-A,612,1.0,15.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,8.0,2.0,,,,1,1,0,1,1,0,6.0,1.0,5.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,1.0,500.0,1.0,1,1,1,3,1,1,1,2.0,48.0,21.0,5.0,3.0,10000.0,13800.0,2760.0,7.923348211930154,6.2166061010848646,Tarija,Urbana
612-000313-A-0041,4.0,6.0,1.0,88.22087779083985,612-000313-A,612,2.0,18.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,11.0,2.0,,,,1,0,0,1,1,0,6.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,500.0,2.0,1,1,1,3,1,1,1,1.0,51.0,21.0,3.0,3.0,3000.0,3000.0,750.0,6.621405651764134,6.2166061010848646,Tarija,Urbana
612-000313-A-0051,4.0,6.0,1.0,88.22087779083985,612-000313-A,612,2.0,5.0,6.0,6.0,2.0,2.0,13.0,1.0,13.0,1.0,,0.0,,,,,1,0,0,1,0,0,6.0,1.0,4.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,500.0,1.0,1,1,1,3,1,1,1,2.0,48.0,11.0,0.0,1.0,,0.0,0.0,0.0,6.2166061010848646,Tarija,Urbana
612-000313-A-0061,3.0,6.0,1.0,88.22087779083985,612-000313-A,612,1.0,13.0,4.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,7.0,2.0,,,,1,1,0,1,1,0,6.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,500.0,1.5,1,1,1,3,1,1,1,1.0,36.0,31.0,8.0,1.0,,1250.0,416.6666666666667,6.034683666227958,6.2166061010848646,Tarija,Urbana
612-000313-A-0101,5.0,6.0,1.0,88.22087779083985,612-000313-A,612,2.0,8.0,6.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,1.0,2.0,,,,1,0,0,1,1,0,6.0,1.0,5.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,500.0,1.25,1,1,1,3,1,1,1,1.0,40.0,32.0,11.0,3.0,200.0,900.0,180.0,5.198497031265826,6.2166061010848646,Tarija,Urbana
612-000313-A-0111,3.0,6.0,1.0,88.22087779083985,612-000313-A,612,1.0,19.0,3.0,6.0,2.0,1.0,42.0,2.0,,,,12.0,1.0,3.0,100.0,,0,1,0,1,1,1,6.0,1.0,4.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,500.0,1.3333333333333333,1,1,1,3,1,1,1,1.0,40.0,31.0,5.0,3.0,150.0,250.0,62.5,4.151039905898646,6.2166061010848646,Tarija,Urbana
612-000313-A-0111,4.0,6.0,1.0,88.22087779083985,612-000313-A,612,2.0,10.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,5.0,2.0,,,,1,0,0,1,1,0,6.0,1.0,4.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,500.0,1.3333333333333333,1,1,1,3,1,1,1,1.0,40.0,31.0,5.0,3.0,150.0,250.0,62.5,4.151039905898646,6.2166061010848646,Tarija,Urbana
612-000313-A-0121,2.0,6.0,1.0,88.22087779083985,612-000313-A,612,2.0,16.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,10.0,2.0,,,,1,0,0,1,1,0,6.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,500.0,1.3333333333333333,1,1,1,3,1,1,1,2.0,46.0,21.0,5.0,3.0,100.0,100.0,25.0,3.258096538021482,6.2166061010848646,Tarija,Urbana
612-000365-A-0071,3.0,6.0,1.0,259.9365149194388,612-000365-A,612,2.0,9.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,3.0,2.0,,,,0,0,0,1,1,0,6.0,1.0,4.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,500.0,2.0,1,1,1,3,1,1,1,1.0,38.0,32.0,12.0,3.0,6000.0,6000.0,1500.0,7.313886831633462,6.2166061010848646,Tarija,Urbana
612-000365-A-0071,4.0,6.0,1.0,259.9365149194388,612-000365-A,612,2.0,8.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,1.0,2.0,,,,0,0,0,1,1,0,6.0,1.0,4.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,500.0,2.0,1,1,1,3,1,1,1,1.0,38.0,32.0,12.0,3.0,6000.0,6000.0,1500.0,7.313886831633462,6.2166061010848646,Tarija,Urbana
612-000365-A-0161,2.0,6.0,1.0,259.9365149194388,612-000365-A,612,2.0,17.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,10.0,2.0,,,,1,0,0,1,1,0,6.0,1.0,6.0,1.0,1.0,5.0,1.0,3.0,,1.0,4.0,3.0,3.0,1.0,800.0,2.0,1,1,1,3,1,1,1,2.0,57.0,73.0,17.0,1.0,,8000.0,1333.3333333333333,7.196187070324464,6.68586094706836,Tarija,Urbana
